"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Sademäärä [mm]","Lumensyvyys [cm]"
"Halsua kk","1997","5","16","03:00","-1","-1"
"Halsua kk","1997","5","17","03:00","-1","-1"
"Halsua kk","1997","5","18","03:00","3.1","-1"
"Halsua kk","1997","5","19","03:00","2.8","-1"
"Halsua kk","1997","5","20","03:00","0.5","-1"
"Halsua kk","1997","5","21","03:00","-1","-1"
"Halsua kk","1997","5","22","03:00","-1","-1"
"Halsua kk","1997","5","23","03:00","-1","-1"
"Halsua kk","1997","5","24","03:00","-1","-1"
"Halsua kk","1997","5","25","03:00","-1","-1"
"Halsua kk","1997","5","26","03:00","-1","-1"
"Halsua kk","1997","5","27","03:00","0.4","-1"
"Halsua kk","1997","5","28","03:00","-1","-1"
"Halsua kk","1997","5","29","03:00","1.5","-1"
"Halsua kk","1997","5","30","03:00","0.3","-1"
"Halsua kk","1997","5","31","03:00","-1","-1"
"Halsua kk","1997","6","1","03:00","-1","-1"
"Halsua kk","1997","6","2","03:00","-1","-1"
"Halsua kk","1997","6","3","03:00","-1","-1"
"Halsua kk","1997","6","4","03:00","-1","-1"
"Halsua kk","1997","6","5","03:00","-1","-1"
"Halsua kk","1997","6","6","03:00","-1","-1"
"Halsua kk","1997","6","7","03:00","-1","-1"
"Halsua kk","1997","6","8","03:00","-1","-1"
"Halsua kk","1997","6","9","03:00","-1","-1"
"Halsua kk","1997","6","10","03:00","0","-1"
"Halsua kk","1997","6","11","03:00","-1","-1"
"Halsua kk","1997","6","12","03:00","-1","-1"
"Halsua kk","1997","6","13","03:00","-1","-1"
"Halsua kk","1997","6","14","03:00","13","-1"
"Halsua kk","1997","6","15","03:00","5.7","-1"
"Halsua kk","1997","6","16","03:00","-1","-1"
"Halsua kk","1997","6","17","03:00","-1","-1"
"Halsua kk","1997","6","18","03:00","-1","-"
"Halsua kk","1997","6","19","03:00","-1","-1"
"Halsua kk","1997","6","20","03:00","-1","-1"
"Halsua kk","1997","6","21","03:00","2.6","-1"
"Halsua kk","1997","6","22","03:00","13.5","-1"
"Halsua kk","1997","6","23","03:00","29.7","-1"
"Halsua kk","1997","6","24","03:00","0.3","-1"
"Halsua kk","1997","6","25","03:00","3.1","-1"
"Halsua kk","1997","6","26","03:00","-1","-1"
"Halsua kk","1997","6","27","03:00","2.4","-1"
"Halsua kk","1997","6","28","03:00","-1","-1"
"Halsua kk","1997","6","29","03:00","0.5","-1"
"Halsua kk","1997","6","30","03:00","-1","-1"
"Halsua kk","1997","7","1","03:00","-1","-1"
"Halsua kk","1997","7","2","03:00","-1","-1"
"Halsua kk","1997","7","3","03:00","4.8","-1"
"Halsua kk","1997","7","4","03:00","3.7","-1"
"Halsua kk","1997","7","5","03:00","0.8","-1"
"Halsua kk","1997","7","6","03:00","1.9","-1"
"Halsua kk","1997","7","7","03:00","-1","-1"
"Halsua kk","1997","7","8","03:00","0.2","-1"
"Halsua kk","1997","7","9","03:00","1.4","-1"
"Halsua kk","1997","7","10","03:00","-1","-1"
"Halsua kk","1997","7","11","03:00","0","-1"
"Halsua kk","1997","7","12","03:00","-1","-1"
"Halsua kk","1997","7","13","03:00","-1","-1"
"Halsua kk","1997","7","14","03:00","-1","-1"
"Halsua kk","1997","7","15","03:00","-1","-1"
"Halsua kk","1997","7","16","03:00","0.7","-1"
"Halsua kk","1997","7","17","03:00","-1","-1"
"Halsua kk","1997","7","18","03:00","0.7","-1"
"Halsua kk","1997","7","19","03:00","0.8","-1"
"Halsua kk","1997","7","20","03:00","7","-1"
"Halsua kk","1997","7","21","03:00","-1","-1"
"Halsua kk","1997","7","22","03:00","-1","-1"
"Halsua kk","1997","7","23","03:00","-1","-1"
"Halsua kk","1997","7","24","03:00","-1","-1"
"Halsua kk","1997","7","25","03:00","0.5","-1"
"Halsua kk","1997","7","26","03:00","8.2","-1"
"Halsua kk","1997","7","27","03:00","1.2","-1"
"Halsua kk","1997","7","28","03:00","12.1","-1"
"Halsua kk","1997","7","29","03:00","0.8","-1"
"Halsua kk","1997","7","30","03:00","6.2","-1"
"Halsua kk","1997","7","31","03:00","1.5","-1"
"Halsua kk","1997","8","1","03:00","-1","-1"
"Halsua kk","1997","8","2","03:00","-1","-1"
"Halsua kk","1997","8","3","03:00","12.5","-1"
"Halsua kk","1997","8","4","03:00","7.5","-1"
"Halsua kk","1997","8","5","03:00","-1","-1"
"Halsua kk","1997","8","6","03:00","-1","-1"
"Halsua kk","1997","8","7","03:00","-1","-1"
"Halsua kk","1997","8","8","03:00","-1","-1"
"Halsua kk","1997","8","9","03:00","-1","-1"
"Halsua kk","1997","8","10","03:00","4","-1"
"Halsua kk","1997","8","11","03:00","-1","-1"
"Halsua kk","1997","8","12","03:00","26.2","-1"
"Halsua kk","1997","8","13","03:00","1.4","-1"
"Halsua kk","1997","8","14","03:00","0.3","-1"
"Halsua kk","1997","8","15","03:00","-1","-1"
"Halsua kk","1997","8","16","03:00","-1","-1"
"Halsua kk","1997","8","17","03:00","-1","-1"
"Halsua kk","1997","8","18","03:00","-1","-1"
"Halsua kk","1997","8","19","03:00","-1","-1"
"Halsua kk","1997","8","20","03:00","-1","-1"
"Halsua kk","1997","8","21","03:00","-1","-1"
"Halsua kk","1997","8","22","03:00","8.2","-1"
"Halsua kk","1997","8","23","03:00","-1","-1"
"Halsua kk","1997","8","24","03:00","7","-1"
"Halsua kk","1997","8","25","03:00","-1","-1"
"Halsua kk","1997","8","26","03:00","2.3","-1"
"Halsua kk","1997","8","27","03:00","4.5","-1"
"Halsua kk","1997","8","28","03:00","0.3","-1"
"Halsua kk","1997","8","29","03:00","-1","-1"
"Halsua kk","1997","8","30","03:00","-1","-1"
"Halsua kk","1997","8","31","03:00","-1","-1"
"Halsua kk","1997","9","1","03:00","-1","-1"
"Halsua kk","1997","9","2","03:00","-1","-1"
"Halsua kk","1997","9","3","03:00","0.2","-1"
"Halsua kk","1997","9","4","03:00","1.1","-1"
"Halsua kk","1997","9","5","03:00","1.3","-1"
"Halsua kk","1997","9","6","03:00","14.6","-1"
"Halsua kk","1997","9","7","03:00","0.4","-1"
"Halsua kk","1997","9","8","03:00","5.1","-1"
"Halsua kk","1997","9","9","03:00","5.1","-1"
"Halsua kk","1997","9","10","03:00","3.1","-1"
"Halsua kk","1997","9","11","03:00","0.3","-1"
"Halsua kk","1997","9","12","03:00","4.1","-1"
"Halsua kk","1997","9","13","03:00","8.8","-1"
"Halsua kk","1997","9","14","03:00","8","-1"
"Halsua kk","1997","9","15","03:00","0.6","-1"
"Halsua kk","1997","9","16","03:00","4.9","-1"
"Halsua kk","1997","9","17","03:00","16.8","-1"
"Halsua kk","1997","9","18","03:00","0.8","-1"
"Halsua kk","1997","9","19","03:00","8","-1"
"Halsua kk","1997","9","20","03:00","1.1","-1"
"Halsua kk","1997","9","21","03:00","0.4","-1"
"Halsua kk","1997","9","22","03:00","6.2","-1"
"Halsua kk","1997","9","23","03:00","0.5","-1"
"Halsua kk","1997","9","24","03:00","-1","-1"
"Halsua kk","1997","9","25","03:00","-1","-1"
"Halsua kk","1997","9","26","03:00","-1","-1"
"Halsua kk","1997","9","27","03:00","-1","-1"
"Halsua kk","1997","9","28","03:00","-1","-1"
"Halsua kk","1997","9","29","03:00","-1","-1"
"Halsua kk","1997","9","30","03:00","-1","-1"
"Halsua kk","1997","10","1","03:00","0.3","-1"
"Halsua kk","1997","10","2","03:00","0.9","-1"
"Halsua kk","1997","10","3","03:00","1.7","-1"
"Halsua kk","1997","10","4","03:00","2.9","-1"
"Halsua kk","1997","10","5","03:00","-1","-1"
"Halsua kk","1997","10","6","03:00","0.2","-1"
"Halsua kk","1997","10","7","03:00","-1","-1"
"Halsua kk","1997","10","8","03:00","2","-1"
"Halsua kk","1997","10","9","03:00","0.7","-1"
"Halsua kk","1997","10","10","03:00","0.3","-1"
"Halsua kk","1997","10","11","03:00","1.5","-1"
"Halsua kk","1997","10","12","03:00","2.5","-1"
"Halsua kk","1997","10","13","03:00","3.3","-1"
"Halsua kk","1997","10","14","03:00","1.5","2"
"Halsua kk","1997","10","15","03:00","0.5","-1"
"Halsua kk","1997","10","16","03:00","0.4","-1"
"Halsua kk","1997","10","17","03:00","0","1"
"Halsua kk","1997","10","18","03:00","9","-1"
"Halsua kk","1997","10","19","03:00","8.1","-1"
"Halsua kk","1997","10","20","03:00","1.9","6"
"Halsua kk","1997","10","21","03:00","-1","8"
"Halsua kk","1997","10","22","03:00","1","8"
"Halsua kk","1997","10","23","03:00","-1","9"
"Halsua kk","1997","10","24","03:00","0","9"
"Halsua kk","1997","10","25","03:00","0.4","9"
"Halsua kk","1997","10","26","03:00","0.1","9"
"Halsua kk","1997","10","27","02:00","0","9"
"Halsua kk","1997","10","28","02:00","0.9","9"
"Halsua kk","1997","10","29","02:00","0.3","9"
"Halsua kk","1997","10","30","02:00","0.3","9"
"Halsua kk","1997","10","31","02:00","3.6","8"
"Halsua kk","1997","11","1","02:00","1.5","6"
"Halsua kk","1997","11","2","02:00","1.2","5"
"Halsua kk","1997","11","3","02:00","0.8","7"
"Halsua kk","1997","11","4","02:00","0.6","7"
"Halsua kk","1997","11","5","02:00","2.7","7"
"Halsua kk","1997","11","6","02:00","1","9"
"Halsua kk","1997","11","7","02:00","0.9","11"
"Halsua kk","1997","11","8","02:00","4.8","10"
"Halsua kk","1997","11","9","02:00","1.4","8"
"Halsua kk","1997","11","10","02:00","4.5","8"
"Halsua kk","1997","11","11","02:00","0.8","10"
"Halsua kk","1997","11","12","02:00","1.2","12"
"Halsua kk","1997","11","13","02:00","12.2","12"
"Halsua kk","1997","11","14","02:00","0.3","12"
"Halsua kk","1997","11","15","02:00","-1","10"
"Halsua kk","1997","11","16","02:00","0.5","10"
"Halsua kk","1997","11","17","02:00","-1","9"
"Halsua kk","1997","11","18","02:00","-1","9"
"Halsua kk","1997","11","19","02:00","-1","9"
"Halsua kk","1997","11","20","02:00","-1","9"
"Halsua kk","1997","11","21","02:00","-1","9"
"Halsua kk","1997","11","22","02:00","-1","8"
"Halsua kk","1997","11","23","02:00","1.4","8"
"Halsua kk","1997","11","24","02:00","0.3","11"
"Halsua kk","1997","11","25","02:00","0.4","11"
"Halsua kk","1997","11","26","02:00","-1","11"
"Halsua kk","1997","11","27","02:00","0.7","11"
"Halsua kk","1997","11","28","02:00","0.3","11"
"Halsua kk","1997","11","29","02:00","5.1","11"
"Halsua kk","1997","11","30","02:00","-1","18"
"Halsua kk","1997","12","1","02:00","-1","18"
"Halsua kk","1997","12","2","02:00","-1","18"
"Halsua kk","1997","12","3","02:00","0.4","16"
"Halsua kk","1997","12","4","02:00","0.2","16"
"Halsua kk","1997","12","5","02:00","5.6","16"
"Halsua kk","1997","12","6","02:00","1.2","23"
"Halsua kk","1997","12","7","02:00","1.4","23"
"Halsua kk","1997","12","8","02:00","0.4","23"
"Halsua kk","1997","12","9","02:00","0.2","15"
"Halsua kk","1997","12","10","02:00","0.2","12"
"Halsua kk","1997","12","11","02:00","0.2","9"
"Halsua kk","1997","12","12","02:00","0.7","9"
"Halsua kk","1997","12","13","02:00","4.5","10"
"Halsua kk","1997","12","14","02:00","0.7","15"
"Halsua kk","1997","12","15","02:00","1.2","16"
"Halsua kk","1997","12","16","02:00","0.3","15"
"Halsua kk","1997","12","17","02:00","-1","14"
"Halsua kk","1997","12","18","02:00","-1","14"
"Halsua kk","1997","12","19","02:00","-1","14"
"Halsua kk","1997","12","20","02:00","-1","14"
"Halsua kk","1997","12","21","02:00","-1","14"
"Halsua kk","1997","12","22","02:00","0.5","14"
"Halsua kk","1997","12","23","02:00","-1","14"
"Halsua kk","1997","12","24","02:00","-1","14"
"Halsua kk","1997","12","25","02:00","0","14"
"Halsua kk","1997","12","26","02:00","0.3","14"
"Halsua kk","1997","12","27","02:00","0.4","14"
"Halsua kk","1997","12","28","02:00","0.8","14"
"Halsua kk","1997","12","29","02:00","1.2","16"
"Halsua kk","1997","12","30","02:00","0.5","17"
"Halsua kk","1997","12","31","02:00","-1","17"
"Halsua kk","1998","1","1","02:00","-1","16"
"Halsua kk","1998","1","2","02:00","0.8","16"
"Halsua kk","1998","1","3","02:00","5.2","16"
"Halsua kk","1998","1","4","02:00","0.4","20"
"Halsua kk","1998","1","5","02:00","2","20"
"Halsua kk","1998","1","6","02:00","0.3","21"
"Halsua kk","1998","1","7","02:00","0.6","21"
"Halsua kk","1998","1","8","02:00","1.3","22"
"Halsua kk","1998","1","9","02:00","0.9","23"
"Halsua kk","1998","1","10","02:00","11","23"
"Halsua kk","1998","1","11","02:00","-1","30"
"Halsua kk","1998","1","12","02:00","1.3","30"
"Halsua kk","1998","1","13","02:00","3.5","31"
"Halsua kk","1998","1","14","02:00","2.1","34"
"Halsua kk","1998","1","15","02:00","2","33"
"Halsua kk","1998","1","16","02:00","4.1","26"
"Halsua kk","1998","1","17","02:00","3.1","25"
"Halsua kk","1998","1","18","02:00","3.3","23"
"Halsua kk","1998","1","19","02:00","-1","24"
"Halsua kk","1998","1","20","02:00","-1","24"
"Halsua kk","1998","1","21","02:00","-1","24"
"Halsua kk","1998","1","22","02:00","-1","24"
"Halsua kk","1998","1","23","02:00","-1","24"
"Halsua kk","1998","1","24","02:00","0.4","24"
"Halsua kk","1998","1","25","02:00","-1","25"
"Halsua kk","1998","1","26","02:00","1.4","25"
"Halsua kk","1998","1","27","02:00","7.8","25"
"Halsua kk","1998","1","28","02:00","0.4","31"
"Halsua kk","1998","1","29","02:00","7.3","31"
"Halsua kk","1998","1","30","02:00","7.6","36"
"Halsua kk","1998","1","31","02:00","-1","26"
"Halsua kk","1998","2","1","02:00","-1","26"
"Halsua kk","1998","2","2","02:00","1.2","26"
"Halsua kk","1998","2","3","02:00","1.7","27"
"Halsua kk","1998","2","4","02:00","0.3","28"
"Halsua kk","1998","2","5","02:00","0.3","28"
"Halsua kk","1998","2","6","02:00","1.7","28"
"Halsua kk","1998","2","7","02:00","8.3","30"
"Halsua kk","1998","2","8","02:00","1.7","38"
"Halsua kk","1998","2","9","02:00","1","39"
"Halsua kk","1998","2","10","02:00","4.3","40"
"Halsua kk","1998","2","11","02:00","-1","42"
"Halsua kk","1998","2","12","02:00","0.4","42"
"Halsua kk","1998","2","13","02:00","0.4","42"
"Halsua kk","1998","2","14","02:00","0.6","42"
"Halsua kk","1998","2","15","02:00","1.2","42"
"Halsua kk","1998","2","16","02:00","0.3","43"
"Halsua kk","1998","2","17","02:00","6.6","43"
"Halsua kk","1998","2","18","02:00","0.7","46"
"Halsua kk","1998","2","19","02:00","5","45"
"Halsua kk","1998","2","20","02:00","3.6","49"
"Halsua kk","1998","2","21","02:00","4","48"
"Halsua kk","1998","2","22","02:00","1.5","43"
"Halsua kk","1998","2","23","02:00","10.1","44"
"Halsua kk","1998","2","24","02:00","-1","46"
"Halsua kk","1998","2","25","02:00","5.9","46"
"Halsua kk","1998","2","26","02:00","-1","48"
"Halsua kk","1998","2","27","02:00","5.5","48"
"Halsua kk","1998","2","28","02:00","0.7","52"
"Halsua kk","1998","3","1","02:00","0.9","52"
"Halsua kk","1998","3","2","02:00","-1","52"
"Halsua kk","1998","3","3","02:00","1","52"
"Halsua kk","1998","3","4","02:00","1.2","54"
"Halsua kk","1998","3","5","02:00","0.2","54"
"Halsua kk","1998","3","6","02:00","-1","54"
"Halsua kk","1998","3","7","02:00","-1","54"
"Halsua kk","1998","3","8","02:00","-1","54"
"Halsua kk","1998","3","9","02:00","-1","54"
"Halsua kk","1998","3","10","02:00","-1","54"
"Halsua kk","1998","3","11","02:00","-1","54"
"Halsua kk","1998","3","12","02:00","-1","52"
"Halsua kk","1998","3","13","02:00","-1","52"
"Halsua kk","1998","3","14","02:00","-1","52"
"Halsua kk","1998","3","15","02:00","1.2","52"
"Halsua kk","1998","3","16","02:00","4.6","54"
"Halsua kk","1998","3","17","02:00","1.3","58"
"Halsua kk","1998","3","18","02:00","4.7","61"
"Halsua kk","1998","3","19","02:00","-1","62"
"Halsua kk","1998","3","20","02:00","0.3","60"
"Halsua kk","1998","3","21","02:00","-1","60"
"Halsua kk","1998","3","22","02:00","-1","60"
"Halsua kk","1998","3","23","02:00","-1","59"
"Halsua kk","1998","3","24","02:00","0","59"
"Halsua kk","1998","3","25","02:00","0","59"
"Halsua kk","1998","3","26","02:00","-1","58"
"Halsua kk","1998","3","27","02:00","-1","56"
"Halsua kk","1998","3","28","02:00","-1","55"
"Halsua kk","1998","3","29","02:00","-1","55"
"Halsua kk","1998","3","30","03:00","5.5","53"
"Halsua kk","1998","3","31","03:00","7.6","55"
"Halsua kk","1998","4","1","03:00","-1","57"
"Halsua kk","1998","4","2","03:00","-1","57"
"Halsua kk","1998","4","3","03:00","-1","57"
"Halsua kk","1998","4","4","03:00","-1","57"
"Halsua kk","1998","4","5","03:00","-1","57"
"Halsua kk","1998","4","6","03:00","-1","57"
"Halsua kk","1998","4","7","03:00","-1","56"
"Halsua kk","1998","4","8","03:00","-1","55"
"Halsua kk","1998","4","9","03:00","-1","55"
"Halsua kk","1998","4","10","03:00","-1","55"
"Halsua kk","1998","4","11","03:00","-1","55"
"Halsua kk","1998","4","12","03:00","-1","55"
"Halsua kk","1998","4","13","03:00","-1","55"
"Halsua kk","1998","4","14","03:00","-1","55"
"Halsua kk","1998","4","15","03:00","-1","55"
"Halsua kk","1998","4","16","03:00","-1","54"
"Halsua kk","1998","4","17","03:00","0.5","52"
"Halsua kk","1998","4","18","03:00","2.4","51"
"Halsua kk","1998","4","19","03:00","0.2","50"
"Halsua kk","1998","4","20","03:00","-1","45"
"Halsua kk","1998","4","21","03:00","-1","40"
"Halsua kk","1998","4","22","03:00","-1","35"
"Halsua kk","1998","4","23","03:00","-1","32"
"Halsua kk","1998","4","24","03:00","-1","29"
"Halsua kk","1998","4","25","03:00","-1","24"
"Halsua kk","1998","4","26","03:00","1","17"
"Halsua kk","1998","4","27","03:00","-1","8"
"Halsua kk","1998","4","28","03:00","-1","-1"
"Halsua kk","1998","4","29","03:00","-1","-1"
"Halsua kk","1998","4","30","03:00","-1","-1"
"Halsua kk","1998","5","1","03:00","0.2","-1"
"Halsua kk","1998","5","2","03:00","10.9","-1"
"Halsua kk","1998","5","3","03:00","5.5","-1"
"Halsua kk","1998","5","4","03:00","-1","-1"
"Halsua kk","1998","5","5","03:00","13.7","-1"
"Halsua kk","1998","5","6","03:00","12.4","-1"
"Halsua kk","1998","5","7","03:00","-1","-1"
"Halsua kk","1998","5","8","03:00","7.1","-1"
"Halsua kk","1998","5","9","03:00","-1","-1"
"Halsua kk","1998","5","10","03:00","-1","-1"
"Halsua kk","1998","5","11","03:00","1.7","-1"
"Halsua kk","1998","5","12","03:00","-1","-1"
"Halsua kk","1998","5","13","03:00","0.4","-1"
"Halsua kk","1998","5","14","03:00","-1","-1"
"Halsua kk","1998","5","15","03:00","-1","-1"
"Halsua kk","1998","5","16","03:00","-1","-1"
"Halsua kk","1998","5","17","03:00","-1","-1"
"Halsua kk","1998","5","18","03:00","0.9","-1"
"Halsua kk","1998","5","19","03:00","8.3","-1"
"Halsua kk","1998","5","20","03:00","-1","-1"
"Halsua kk","1998","5","21","03:00","-1","-1"
"Halsua kk","1998","5","22","03:00","-1","-1"
"Halsua kk","1998","5","23","03:00","-1","-1"
"Halsua kk","1998","5","24","03:00","3.1","-1"
"Halsua kk","1998","5","25","03:00","2.4","-1"
"Halsua kk","1998","5","26","03:00","-1","-1"
"Halsua kk","1998","5","27","03:00","1.2","-1"
"Halsua kk","1998","5","28","03:00","0.4","-1"
"Halsua kk","1998","5","29","03:00","-1","-1"
"Halsua kk","1998","5","30","03:00","1.1","-1"
"Halsua kk","1998","5","31","03:00","0.1","-1"
"Halsua kk","1998","6","1","03:00","0","-1"
"Halsua kk","1998","6","2","03:00","9.4","-"
"Halsua kk","1998","6","3","03:00","0.9","-1"
"Halsua kk","1998","6","4","03:00","8.4","-1"
"Halsua kk","1998","6","5","03:00","0.5","-1"
"Halsua kk","1998","6","6","03:00","-1","-1"
"Halsua kk","1998","6","7","03:00","5.3","-1"
"Halsua kk","1998","6","8","03:00","7.3","-1"
"Halsua kk","1998","6","9","03:00","0.4","-1"
"Halsua kk","1998","6","10","03:00","1.2","-1"
"Halsua kk","1998","6","11","03:00","0.8","-1"
"Halsua kk","1998","6","12","03:00","18.6","-1"
"Halsua kk","1998","6","13","03:00","4.8","-1"
"Halsua kk","1998","6","14","03:00","-1","-1"
"Halsua kk","1998","6","15","03:00","33.4","-1"
"Halsua kk","1998","6","16","03:00","2","-1"
"Halsua kk","1998","6","17","03:00","0.2","-1"
"Halsua kk","1998","6","18","03:00","0.3","-1"
"Halsua kk","1998","6","19","03:00","-1","-1"
"Halsua kk","1998","6","20","03:00","5.5","-"
"Halsua kk","1998","6","21","03:00","4.1","-1"
"Halsua kk","1998","6","22","03:00","0.5","-1"
"Halsua kk","1998","6","23","03:00","0","-1"
"Halsua kk","1998","6","24","03:00","-1","-1"
"Halsua kk","1998","6","25","03:00","-1","-1"
"Halsua kk","1998","6","26","03:00","-1","-1"
"Halsua kk","1998","6","27","03:00","-1","-1"
"Halsua kk","1998","6","28","03:00","-1","-1"
"Halsua kk","1998","6","29","03:00","-1","-1"
"Halsua kk","1998","6","30","03:00","0.4","-1"
